index,date,state_abbreviation,state_name,doses_distributed_cumulative,doses_administered_cumulative,new_doses_distributed,new_doses_administered,new_doses_distributed_7_day_rolling_avg,new_doses_administered_7_day_rolling_avg
2756,2022-02-02,AZ,Arizona,13569320.0,11205028.0,10400.0,12943.0,18400.0,17272.29
2757,2022-02-03,AZ,Arizona,13611120.0,11224516.0,41800.0,19488.0,19100.0,17085.71
2758,2022-02-04,AZ,Arizona,13629920.0,11244139.0,18800.0,19623.0,17914.29,16852.14
2759,2022-02-05,AZ,Arizona,13636420.0,11265981.0,6500.0,21842.0,12600.0,17012.43
2760,2022-02-06,AZ,Arizona,13636420.0,11286325.0,0.0,20344.0,12600.0,16844.14
2761,2022-02-07,AZ,Arizona,13636420.0,11301771.0,0.0,15446.0,12600.0,16897.14
2762,2022-02-08,AZ,Arizona,13662320.0,11309824.0,25900.0,8053.0,14771.43,16819.86
2763,2022-02-09,AZ,Arizona,13681620.0,11321549.0,19300.0,11725.0,16042.86,16645.86
2764,2022-02-10,AZ,Arizona,13717720.0,11335833.0,36100.0,14284.0,15228.57,15902.43
2765,2022-02-11,AZ,Arizona,13742020.0,11351573.0,24300.0,15740.0,16014.29,15347.71
2766,2022-02-12,AZ,Arizona,13768420.0,11365655.0,26400.0,14082.0,18857.14,14239.14
2767,2022-02-13,AZ,Arizona,13768420.0,11381182.0,0.0,15527.0,18857.14,13551.0
2768,2022-02-14,AZ,Arizona,13768420.0,11390371.0,0.0,9189.0,18857.14,12657.14
2769,2022-02-15,AZ,Arizona,13774820.0,11396402.0,6400.0,6031.0,16071.43,12368.29
2770,2022-02-16,AZ,Arizona,13782120.0,11404992.0,7300.0,8590.0,14357.14,11920.43
2771,2022-02-17,AZ,Arizona,13942520.0,11443192.0,160400.0,38200.0,32114.29,15337.0
2772,2022-02-18,AZ,Arizona,13962620.0,11455039.0,20100.0,11847.0,31514.29,14780.86
2773,2022-02-19,AZ,Arizona,13979320.0,11466594.0,16700.0,11555.0,30128.57,14419.86
2774,2022-02-20,AZ,Arizona,13979620.0,11479078.0,300.0,12484.0,30171.43,13985.14
2775,2022-02-21,AZ,Arizona,13979620.0,11486528.0,0.0,7450.0,30171.43,13736.71
2776,2022-02-22,AZ,Arizona,13994520.0,11490881.0,14900.0,4353.0,31385.71,13497.0
2777,2022-02-23,AZ,Arizona,14002420.0,11498337.0,7900.0,7456.0,31471.43,13335.0
2778,2022-02-24,AZ,Arizona,14019320.0,11508661.0,16900.0,10324.0,10971.43,9352.71
2779,2022-02-25,AZ,Arizona,14059520.0,11520120.0,40200.0,11459.0,13842.86,9297.29
2780,2022-02-26,AZ,Arizona,14082020.0,11531490.0,22500.0,11370.0,14671.43,9270.86
2781,2022-02-27,AZ,Arizona,14082020.0,11541028.0,0.0,9538.0,14628.57,8850.0
2782,2022-02-28,AZ,Arizona,14083020.0,11547261.0,1000.0,6233.0,14771.43,8676.14
2783,2022-03-01,AZ,Arizona,14089420.0,11551470.0,6400.0,4209.0,13557.14,8655.57
2784,2022-03-02,AZ,Arizona,14093420.0,11559347.0,4000.0,7877.0,13000.0,8715.71
2785,2022-03-03,AZ,Arizona,14115520.0,11569674.0,22100.0,10327.0,13742.86,8716.14
2786,2022-03-04,AZ,Arizona,14130320.0,11578473.0,14800.0,8799.0,10114.29,8336.14
2787,2022-03-05,AZ,Arizona,14144620.0,11586764.0,14300.0,8291.0,8942.86,7896.29
2788,2022-03-06,AZ,Arizona,14144720.0,11595981.0,100.0,9217.0,8957.14,7850.43
2789,2022-03-07,AZ,Arizona,14144720.0,11600774.0,0.0,4793.0,8814.29,7644.71
2790,2022-03-08,AZ,Arizona,14150020.0,11603719.0,5300.0,2945.0,8657.14,7464.14
2791,2022-03-09,AZ,Arizona,14154220.0,11609402.0,4200.0,5683.0,8685.71,7150.71
2792,2022-03-10,AZ,Arizona,14166920.0,11617378.0,12700.0,7976.0,7342.86,6814.86
2793,2022-03-11,AZ,Arizona,14191420.0,11624404.0,24500.0,7026.0,8728.57,6561.57
2794,2022-03-12,AZ,Arizona,14191420.0,11631443.0,0.0,7039.0,6685.71,6382.71
2795,2022-03-13,AZ,Arizona,14191420.0,11638764.0,0.0,7321.0,6671.43,6111.86
2796,2022-03-14,AZ,Arizona,14201620.0,11646241.0,10200.0,7477.0,8128.57,6495.29
2797,2022-03-15,AZ,Arizona,14207420.0,11649977.0,5800.0,3736.0,8200.0,6608.29
2798,2022-03-16,AZ,Arizona,14211920.0,11656237.0,4500.0,6260.0,8242.86,6690.71
2799,2022-03-17,AZ,Arizona,14229120.0,11662231.0,17200.0,5994.0,8885.71,6407.57
2800,2022-03-18,AZ,Arizona,14238520.0,11669946.0,9400.0,7715.0,6728.57,6506.0
2801,2022-03-19,AZ,Arizona,14238520.0,11675597.0,0.0,5651.0,6728.57,6307.71
2802,2022-03-20,AZ,Arizona,14238520.0,11681752.0,0.0,6155.0,6728.57,6141.14
2803,2022-03-21,AZ,Arizona,14238520.0,11685668.0,0.0,3916.0,5271.43,5632.43
2804,2022-03-22,AZ,Arizona,14238520.0,11688234.0,0.0,2566.0,4442.86,5465.29
2805,2022-03-23,AZ,Arizona,14267920.0,11722952.0,29400.0,34718.0,8000.0,9530.71
2806,2022-03-24,AZ,Arizona,14283320.0,11729275.0,15400.0,6323.0,7742.86,9577.71
2807,2022-03-25,AZ,Arizona,14294120.0,11735111.0,10800.0,5836.0,7942.86,9309.29
2808,2022-03-26,AZ,Arizona,14311920.0,11740965.0,17800.0,5854.0,10485.71,9338.29
2809,2022-03-27,AZ,Arizona,14312020.0,11746475.0,100.0,5510.0,10500.0,9246.14
2810,2022-03-28,AZ,Arizona,14312020.0,11749691.0,0.0,3216.0,10500.0,9146.14
2811,2022-03-29,AZ,Arizona,14315020.0,11752115.0,3000.0,2424.0,10928.57,9125.86
2812,2022-03-30,AZ,Arizona,14320220.0,11756616.0,5200.0,4501.0,7471.43,4809.14
2813,2022-03-31,AZ,Arizona,14346920.0,11762910.0,26700.0,6294.0,9085.71,4805.0
2814,2022-04-01,AZ,Arizona,14346920.0,11772372.0,0.0,9462.0,7542.86,5323.0
2815,2022-04-02,AZ,Arizona,14395720.0,11786198.0,48800.0,13826.0,11971.43,6461.86
2816,2022-04-03,AZ,Arizona,14395720.0,11799620.0,0.0,13422.0,11957.14,7592.14
2817,2022-04-04,AZ,Arizona,14395720.0,11810772.0,0.0,11152.0,11957.14,8725.86
2818,2022-04-05,AZ,Arizona,14410820.0,11817194.0,15100.0,6422.0,13685.71,9297.0
2819,2022-04-06,AZ,Arizona,14423720.0,11828157.0,12900.0,10963.0,14785.71,10220.14
2820,2022-04-07,AZ,Arizona,14460820.0,11840016.0,37100.0,11859.0,16271.43,11015.14
2821,2022-04-08,AZ,Arizona,14492220.0,11856663.0,31400.0,16647.0,20757.14,12041.57
2822,2022-04-09,AZ,Arizona,14492220.0,11869886.0,0.0,13223.0,13785.71,11955.43
2823,2022-04-10,AZ,Arizona,14524120.0,11885117.0,31900.0,15231.0,18342.86,12213.86
2824,2022-04-11,AZ,Arizona,14524120.0,11897151.0,0.0,12034.0,18342.86,12339.86
2825,2022-04-12,AZ,Arizona,14542420.0,11903380.0,18300.0,6229.0,18800.0,12312.29
2826,2022-04-13,AZ,Arizona,14553720.0,11915296.0,11300.0,11916.0,18571.43,12448.43
2827,2022-04-14,AZ,Arizona,14588020.0,11931113.0,34300.0,15817.0,18171.43,13013.86
2828,2022-04-15,AZ,Arizona,14605820.0,11946530.0,17800.0,15417.0,16228.57,12838.14
2829,2022-04-16,AZ,Arizona,14657020.0,11978996.0,51200.0,32466.0,23542.86,15587.14
2830,2022-04-17,AZ,Arizona,14657920.0,11993230.0,900.0,14234.0,19114.29,15444.71
2831,2022-04-18,AZ,Arizona,14657920.0,12000467.0,0.0,7237.0,19114.29,14759.43
2832,2022-04-19,AZ,Arizona,14661320.0,12005756.0,3400.0,5289.0,16985.71,14625.14
2833,2022-04-20,AZ,Arizona,14687420.0,12018870.0,26100.0,13114.0,19100.0,14796.29
2834,2022-04-21,AZ,Arizona,14725420.0,12032371.0,38000.0,13501.0,19628.57,14465.43
2835,2022-04-22,AZ,Arizona,14731620.0,12042617.0,6200.0,10246.0,17971.43,13726.71
2836,2022-04-23,AZ,Arizona,14782820.0,12056125.0,51200.0,13508.0,17971.43,11018.43
2837,2022-04-24,AZ,Arizona,14782820.0,12069743.0,0.0,13618.0,17842.86,10930.43
2838,2022-04-25,AZ,Arizona,14782820.0,12077536.0,0.0,7793.0,17842.86,11009.86
2839,2022-04-26,AZ,Arizona,14789620.0,12081394.0,6800.0,3858.0,18328.57,10805.43
2840,2022-04-27,AZ,Arizona,14796320.0,12089760.0,6700.0,8366.0,15557.14,10127.14
2841,2022-04-28,AZ,Arizona,14823820.0,12103243.0,27500.0,13483.0,14057.14,10124.57
2842,2022-04-29,AZ,Arizona,14847520.0,12113170.0,23700.0,9927.0,16557.14,10079.0
2843,2022-04-30,AZ,Arizona,14892120.0,12125709.0,44600.0,12539.0,15614.29,9940.57
2844,2022-05-01,AZ,Arizona,14892720.0,12137394.0,600.0,11685.0,15700.0,9664.43
2845,2022-05-02,AZ,Arizona,14892720.0,12142086.0,0.0,4692.0,15700.0,9221.43
2846,2022-05-03,AZ,Arizona,14899120.0,12146135.0,6400.0,4049.0,15642.86,9248.71
2847,2022-05-04,AZ,Arizona,14909020.0,12152961.0,9900.0,6826.0,16100.0,9028.71
2848,2022-05-05,AZ,Arizona,14932920.0,12167840.0,23900.0,14879.0,15585.71,9228.14
2849,2022-05-06,AZ,Arizona,14962020.0,12177912.0,29100.0,10072.0,16357.14,9248.86
2850,2022-05-07,AZ,Arizona,14975120.0,12187055.0,13100.0,9143.0,11857.14,8763.71
2851,2022-05-08,AZ,Arizona,14975220.0,12199470.0,100.0,12415.0,11785.71,8868.0
2852,2022-05-09,AZ,Arizona,14975220.0,12199489.0,0.0,19.0,11785.71,8200.43
2853,2022-05-10,AZ,Arizona,14983320.0,12209174.0,8100.0,9685.0,12028.57,9005.57
2854,2022-05-11,AZ,Arizona,14988120.0,12217294.0,4800.0,8120.0,11300.0,9190.43
2855,2022-05-12,AZ,Arizona,15010320.0,12230590.0,22200.0,13296.0,11057.14,8964.29
2856,2022-05-13,AZ,Arizona,15030920.0,12239803.0,20600.0,9213.0,9842.86,8841.57
2857,2022-05-14,AZ,Arizona,15053220.0,12248554.0,22300.0,8751.0,11157.14,8785.57
2858,2022-05-15,AZ,Arizona,15053220.0,12258637.0,0.0,10083.0,11142.86,8452.43
2859,2022-05-16,AZ,Arizona,15053220.0,12263915.0,0.0,5278.0,11142.86,9203.71
2860,2022-05-17,AZ,Arizona,15057020.0,12269555.0,3800.0,5640.0,10528.57,8625.86
2861,2022-05-18,AZ,Arizona,15071720.0,12276163.0,14700.0,6608.0,11942.86,8409.86
2862,2022-05-19,AZ,Arizona,15103220.0,12285388.0,31500.0,9225.0,13271.43,7828.29
2863,2022-05-20,AZ,Arizona,15135120.0,12290881.0,31900.0,5493.0,14885.71,7296.86
2864,2022-05-21,AZ,Arizona,15153520.0,12298750.0,18400.0,7869.0,14328.57,7170.86
2865,2022-05-22,AZ,Arizona,15153520.0,12305004.0,0.0,6254.0,14328.57,6623.86
2866,2022-05-23,AZ,Arizona,15153520.0,12316473.0,0.0,11469.0,14328.57,7508.29
2867,2022-05-24,AZ,Arizona,15167720.0,12322539.0,14200.0,6066.0,15814.29,7569.14
2868,2022-05-25,AZ,Arizona,15171320.0,12329306.0,3600.0,6767.0,14228.57,7591.86
2869,2022-05-26,AZ,Arizona,15211220.0,12355928.0,39900.0,26622.0,15428.57,10077.14
2870,2022-05-27,AZ,Arizona,15228720.0,12368792.0,17500.0,12864.0,13371.43,11130.14
2871,2022-05-28,AZ,Arizona,15247520.0,12378318.0,18800.0,9526.0,13428.57,11366.86
2872,2022-05-29,AZ,Arizona,15247520.0,12387880.0,0.0,9562.0,13428.57,11839.43
2873,2022-05-30,AZ,Arizona,15247520.0,12394074.0,0.0,6194.0,13428.57,11085.86
2874,2022-05-31,AZ,Arizona,15247520.0,12397905.0,0.0,3831.0,11400.0,10766.57
2875,2022-06-01,AZ,Arizona,15248320.0,12401604.0,800.0,3699.0,11000.0,10328.29
2876,2022-06-02,AZ,Arizona,15263020.0,12407069.0,14700.0,5465.0,7400.0,7305.86
2877,2022-06-03,AZ,Arizona,15274320.0,12416654.0,11300.0,9585.0,6514.29,6837.43
2878,2022-06-04,AZ,Arizona,15327920.0,12426311.0,53600.0,9657.0,11485.71,6856.14
2879,2022-06-05,AZ,Arizona,15328420.0,12436604.0,500.0,10293.0,11557.14,6960.57
2880,2022-06-06,AZ,Arizona,15328420.0,12441795.0,0.0,5191.0,11557.14,6817.29
2881,2022-06-07,AZ,Arizona,15337520.0,12445515.0,9100.0,3720.0,12857.14,6801.43
2882,2022-06-08,AZ,Arizona,15339420.0,12451689.0,1900.0,6174.0,13014.29,7155.0
2883,2022-06-09,AZ,Arizona,15368720.0,12459198.0,29300.0,7509.0,15100.0,7447.0
2884,2022-06-10,AZ,Arizona,15386920.0,12466832.0,18200.0,7634.0,16085.71,7168.29
2885,2022-06-11,AZ,Arizona,15414320.0,12476174.0,27400.0,9342.0,12342.86,7123.29
2886,2022-06-12,AZ,Arizona,15414320.0,12485203.0,0.0,9029.0,12271.43,6942.71
2887,2022-06-13,AZ,Arizona,15414320.0,12490103.0,0.0,4900.0,12271.43,6901.14
2888,2022-06-14,AZ,Arizona,15423120.0,12492903.0,8800.0,2800.0,12228.57,6769.71
2889,2022-06-15,AZ,Arizona,15429420.0,12498699.0,6300.0,5796.0,12857.14,6715.71
2890,2022-06-16,AZ,Arizona,15453620.0,12537556.0,24200.0,38857.0,12128.57,11194.0
2891,2022-06-22,AZ,Arizona,15546220.0,12571989.0,92600.0,34433.0,22757.14,15022.43
2892,2022-06-29,AZ,Arizona,15685620.0,12594442.0,139400.0,22453.0,38757.14,16895.43
2893,2022-07-06,AZ,Arizona,15771320.0,12628387.0,85700.0,33945.0,51000.0,20454.86
2894,2022-07-13,AZ,Arizona,15883820.0,12668515.0,112500.0,40128.0,67071.43,25487.43
2895,2022-07-20,AZ,Arizona,15983420.0,12727134.0,99600.0,58619.0,80042.86,33461.57
2896,2022-07-27,AZ,Arizona,16082720.0,12777222.0,99300.0,50088.0,93328.57,39789.0
2897,2022-08-03,AZ,Arizona,16175120.0,12824074.0,92400.0,46852.0,103071.43,40931.14
2898,2022-08-10,AZ,Arizona,16269220.0,12860387.0,94100.0,36313.0,103285.71,41199.71
2899,2022-08-17,AZ,Arizona,16358120.0,12903575.0,88900.0,43188.0,96071.43,44161.86
2900,2022-08-24,AZ,Arizona,16419820.0,12930773.0,61700.0,27198.0,92642.86,43198.0
2901,2022-08-31,AZ,Arizona,16495720.0,12956613.0,75900.0,25840.0,87414.29,41156.86
2902,2022-09-07,AZ,Arizona,16642720.0,12971347.0,147000.0,14734.0,94185.71,34887.57
2903,2022-09-14,AZ,Arizona,16926720.0,13030381.0,284000.0,59034.0,120571.43,36165.57
2904,2022-09-21,AZ,Arizona,17088120.0,13115748.0,161400.0,85367.0,130428.57,41667.71
2905,2022-09-28,AZ,Arizona,17285220.0,13195927.0,197100.0,80179.0,145142.86,47934.29
2906,2022-10-05,AZ,Arizona,17487320.0,13285173.0,202100.0,89246.0,161314.29,54514.0
2907,2022-10-12,AZ,Arizona,17664520.0,13368337.0,177200.0,83164.0,177814.29,62509.14
2908,2022-10-19,AZ,Arizona,17879020.0,13468387.0,214500.0,100050.0,197614.29,73110.57
2909,2022-10-26,AZ,Arizona,18058620.0,13553789.0,179600.0,85402.0,202271.43,83206.0
2910,2022-11-02,AZ,Arizona,18715220.0,13840320.0,656600.0,286531.0,255500.0,115705.57
2911,2022-11-09,AZ,Arizona,18325620.0,13913486.0,-389600.0,73166.0,176785.71,113962.57
2912,2022-11-16,AZ,Arizona,18435220.0,14005892.0,109600.0,92406.0,164285.71,115709.29
2913,2022-11-23,AZ,Arizona,18586820.0,14067170.0,151600.0,61278.0,157071.43,111713.86
2914,2022-11-30,AZ,Arizona,18625270.0,14108389.0,38450.0,41219.0,137250.0,105721.71
2915,2022-12-07,AZ,Arizona,18753570.0,14161294.0,128300.0,52905.0,124935.71,98986.71
2916,2022-12-14,AZ,Arizona,18860260.0,14213710.0,106690.0,52416.0,114520.0,94274.43
2917,2022-12-21,AZ,Arizona,18995790.0,14277631.0,135530.0,63921.0,40081.43,62473.0
2918,2022-12-28,AZ,Arizona,19039550.0,14302488.0,43760.0,24857.0,101990.0,55571.71
2919,2023-01-04,AZ,Arizona,19106550.0,14325594.0,67000.0,23106.0,95904.29,45671.71
2920,2023-01-11,AZ,Arizona,19182890.0,14363096.0,76340.0,37502.0,85152.86,42275.14
2921,2023-01-18,AZ,Arizona,19258840.0,14396990.0,75950.0,33894.0,90510.0,41228.71
2922,2023-01-25,AZ,Arizona,19310980.0,14418121.0,52140.0,21131.0,79630.0,36689.57
2923,2023-02-01,AZ,Arizona,19355070.0,14435516.0,44090.0,17395.0,70687.14,31686.57
2924,2023-02-08,AZ,Arizona,19400730.0,14449773.0,45660.0,14257.0,57848.57,24591.71
2925,2023-02-15,AZ,Arizona,19452760.0,14465675.0,52030.0,15902.0,59030.0,23312.43
2926,2020-12-16,BP2,Bureau of Prisons,1950.0,546.0,,,,
2927,2020-12-17,BP2,Bureau of Prisons,1950.0,897.0,0.0,351.0,,
2928,2020-12-18,BP2,Bureau of Prisons,1950.0,1358.0,0.0,461.0,,
2929,2020-12-19,BP2,Bureau of Prisons,1950.0,1585.0,0.0,227.0,,
2930,2020-12-20,BP2,Bureau of Prisons,1950.0,2059.0,0.0,474.0,,
2931,2020-12-21,BP2,Bureau of Prisons,2550.0,2312.0,600.0,253.0,,
2932,2020-12-22,BP2,Bureau of Prisons,2950.0,2631.0,400.0,319.0,,
2933,2020-12-23,BP2,Bureau of Prisons,2950.0,2811.0,0.0,180.0,142.86,323.57
2934,2020-12-24,BP2,Bureau of Prisons,3650.0,2817.0,700.0,6.0,242.86,274.29
2935,2020-12-25,BP2,Bureau of Prisons,3650.0,2817.0,0.0,0.0,242.86,208.43
2936,2020-12-26,BP2,Bureau of Prisons,3650.0,2817.0,0.0,0.0,242.86,176.0
2937,2020-12-27,BP2,Bureau of Prisons,3650.0,2817.0,0.0,0.0,242.86,108.29
2938,2020-12-28,BP2,Bureau of Prisons,7600.0,3567.0,3950.0,750.0,721.43,179.29
2939,2020-12-29,BP2,Bureau of Prisons,7600.0,4443.0,0.0,876.0,664.29,258.86
2940,2020-12-30,BP2,Bureau of Prisons,7600.0,5039.0,0.0,596.0,664.29,318.29
2941,2020-12-31,BP2,Bureau of Prisons,7600.0,5858.0,0.0,819.0,564.29,434.43
2942,2021-01-01,BP2,Bureau of Prisons,7600.0,5858.0,0.0,0.0,564.29,434.43
2943,2021-01-02,BP2,Bureau of Prisons,7600.0,6411.0,0.0,553.0,564.29,513.43
2944,2021-01-03,BP2,Bureau of Prisons,7600.0,6458.0,0.0,47.0,564.29,520.14
2945,2021-01-04,BP2,Bureau of Prisons,12800.0,7742.0,5200.0,1284.0,742.86,596.43
2946,2021-01-05,BP2,Bureau of Prisons,12800.0,9070.0,0.0,1328.0,742.86,661.0
2947,2021-01-06,BP2,Bureau of Prisons,12800.0,10266.0,0.0,1196.0,742.86,746.71
2948,2021-01-07,BP2,Bureau of Prisons,12800.0,11539.0,0.0,1273.0,742.86,811.57
2949,2021-01-08,BP2,Bureau of Prisons,14100.0,13274.0,1300.0,1735.0,928.57,1059.43
2950,2021-01-09,BP2,Bureau of Prisons,14100.0,13274.0,0.0,0.0,928.57,980.43
2951,2021-01-10,BP2,Bureau of Prisons,14100.0,13858.0,0.0,584.0,928.57,1057.14
2952,2021-01-11,BP2,Bureau of Prisons,16050.0,13903.0,1950.0,45.0,464.29,880.14
2953,2021-01-12,BP2,Bureau of Prisons,16050.0,15052.0,0.0,1149.0,464.29,854.57
2954,2021-01-13,BP2,Bureau of Prisons,16050.0,15912.0,0.0,860.0,464.29,806.57
2955,2021-01-14,BP2,Bureau of Prisons,16450.0,16539.0,400.0,627.0,521.43,714.29
2956,2021-01-15,BP2,Bureau of Prisons,16750.0,17280.0,300.0,741.0,378.57,572.29
2957,2021-01-16,BP2,Bureau of Prisons,16750.0,17365.0,0.0,85.0,378.57,584.43
2958,2021-01-17,BP2,Bureau of Prisons,16750.0,17628.0,0.0,263.0,378.57,538.57
2959,2021-01-18,BP2,Bureau of Prisons,16750.0,17628.0,0.0,0.0,100.0,532.14
2960,2021-01-19,BP2,Bureau of Prisons,24750.0,17694.0,8000.0,66.0,1242.86,377.43
2961,2021-01-20,BP2,Bureau of Prisons,24750.0,19076.0,0.0,1382.0,1242.86,452.0
2962,2021-01-21,BP2,Bureau of Prisons,24750.0,20838.0,0.0,1762.0,1185.71,614.14
2963,2021-01-22,BP2,Bureau of Prisons,24750.0,21315.0,0.0,477.0,1142.86,576.43
2964,2021-01-23,BP2,Bureau of Prisons,24750.0,23345.0,0.0,2030.0,1142.86,854.29
2965,2021-01-24,BP2,Bureau of Prisons,24750.0,24082.0,0.0,737.0,1142.86,922.0
2966,2021-01-25,BP2,Bureau of Prisons,24750.0,24360.0,0.0,278.0,1142.86,961.71
2967,2021-01-26,BP2,Bureau of Prisons,30050.0,25513.0,5300.0,1153.0,757.14,1117.0
2968,2021-01-27,BP2,Bureau of Prisons,30050.0,27326.0,0.0,1813.0,757.14,1178.57
2969,2021-01-28,BP2,Bureau of Prisons,30050.0,28514.0,0.0,1188.0,757.14,1096.57
2970,2021-01-29,BP2,Bureau of Prisons,30050.0,29754.0,0.0,1240.0,757.14,1205.57
2971,2021-01-30,BP2,Bureau of Prisons,30050.0,30945.0,0.0,1191.0,757.14,1085.71
2972,2021-01-31,BP2,Bureau of Prisons,30050.0,31285.0,0.0,340.0,757.14,1029.0
2973,2021-02-01,BP2,Bureau of Prisons,30050.0,31285.0,0.0,0.0,757.14,989.29
2974,2021-02-02,BP2,Bureau of Prisons,35950.0,32349.0,5900.0,1064.0,842.86,976.57
2975,2021-02-03,BP2,Bureau of Prisons,36450.0,34255.0,500.0,1906.0,914.29,989.86
2976,2021-02-04,BP2,Bureau of Prisons,36650.0,36195.0,200.0,1940.0,942.86,1097.29
2977,2021-02-05,BP2,Bureau of Prisons,37050.0,38164.0,400.0,1969.0,1000.0,1201.43
2978,2021-02-06,BP2,Bureau of Prisons,37050.0,39616.0,0.0,1452.0,1000.0,1238.71
2979,2021-02-07,BP2,Bureau of Prisons,37050.0,40333.0,0.0,717.0,1000.0,1292.57
2980,2021-02-08,BP2,Bureau of Prisons,37050.0,40333.0,0.0,0.0,1000.0,1292.57
2981,2021-02-09,BP2,Bureau of Prisons,42475.0,41040.0,5425.0,707.0,932.14,1241.57
2982,2021-02-10,BP2,Bureau of Prisons,42475.0,42751.0,0.0,1711.0,860.71,1213.71
2983,2021-02-11,BP2,Bureau of Prisons,42475.0,44177.0,0.0,1426.0,832.14,1140.29
2984,2021-02-12,BP2,Bureau of Prisons,43775.0,45617.0,1300.0,1440.0,960.71,1064.71
2985,2021-02-13,BP2,Bureau of Prisons,43775.0,46926.0,0.0,1309.0,960.71,1044.29
2986,2021-02-14,BP2,Bureau of Prisons,43775.0,47564.0,0.0,638.0,960.71,1033.0
2987,2021-02-15,BP2,Bureau of Prisons,43775.0,48060.0,0.0,496.0,960.71,1103.86
2988,2021-02-16,BP2,Bureau of Prisons,44750.0,48090.0,975.0,30.0,325.0,1007.14
2989,2021-02-17,BP2,Bureau of Prisons,45725.0,48614.0,975.0,524.0,464.29,837.57
2990,2021-02-18,BP2,Bureau of Prisons,45725.0,49050.0,0.0,436.0,464.29,696.14
2991,2021-02-19,BP2,Bureau of Prisons,47675.0,49913.0,1950.0,863.0,557.14,613.71
2992,2021-02-20,BP2,Bureau of Prisons,49175.0,51072.0,1500.0,1159.0,771.43,592.29
2993,2021-02-21,BP2,Bureau of Prisons,49175.0,52266.0,0.0,1194.0,771.43,671.71
2994,2021-02-22,BP2,Bureau of Prisons,49175.0,52347.0,0.0,81.0,771.43,612.43
2995,2021-02-23,BP2,Bureau of Prisons,49475.0,52743.0,300.0,396.0,675.0,664.71
2996,2021-02-24,BP2,Bureau of Prisons,57155.0,53728.0,7680.0,985.0,1632.86,730.57
2997,2021-02-25,BP2,Bureau of Prisons,57155.0,55100.0,0.0,1372.0,1632.86,864.29
2998,2021-02-26,BP2,Bureau of Prisons,57155.0,57396.0,0.0,2296.0,1354.29,1069.0
2999,2021-02-27,BP2,Bureau of Prisons,57155.0,59234.0,0.0,1838.0,1140.0,1166.0
3000,2021-02-28,BP2,Bureau of Prisons,57155.0,60283.0,0.0,1049.0,1140.0,1145.29
3001,2021-03-01,BP2,Bureau of Prisons,57155.0,60283.0,0.0,0.0,1140.0,1133.71
3002,2021-03-02,BP2,Bureau of Prisons,65335.0,61002.0,8180.0,719.0,2265.71,1179.86
3003,2021-03-03,BP2,Bureau of Prisons,65335.0,62745.0,0.0,1743.0,1168.57,1288.14
3004,2021-03-04,BP2,Bureau of Prisons,65335.0,66375.0,0.0,3630.0,1168.57,1610.71
3005,2021-03-05,BP2,Bureau of Prisons,65335.0,70129.0,0.0,3754.0,1168.57,1819.0
3006,2021-03-06,BP2,Bureau of Prisons,65335.0,71759.0,0.0,1630.0,1168.57,1789.29
3007,2021-03-07,BP2,Bureau of Prisons,65335.0,72174.0,0.0,415.0,1168.57,1698.71
3008,2021-03-08,BP2,Bureau of Prisons,65335.0,72174.0,0.0,0.0,1168.57,1698.71
3009,2021-03-09,BP2,Bureau of Prisons,73715.0,72539.0,8380.0,365.0,1197.14,1648.14
3010,2021-03-10,BP2,Bureau of Prisons,73715.0,73254.0,0.0,715.0,1197.14,1501.29
3011,2021-03-11,BP2,Bureau of Prisons,73715.0,76224.0,0.0,2970.0,1197.14,1407.0
3012,2021-03-12,BP2,Bureau of Prisons,74690.0,78795.0,975.0,2571.0,1336.43,1238.0
3013,2021-03-13,BP2,Bureau of Prisons,75690.0,80683.0,1000.0,1888.0,1479.29,1274.86
3014,2021-03-14,BP2,Bureau of Prisons,75690.0,80683.0,0.0,0.0,1479.29,1215.57
3015,2021-03-15,BP2,Bureau of Prisons,75690.0,80683.0,0.0,0.0,1479.29,1215.57
3016,2021-03-16,BP2,Bureau of Prisons,85240.0,81035.0,9550.0,352.0,1646.43,1213.71
3017,2021-03-17,BP2,Bureau of Prisons,85240.0,81950.0,0.0,915.0,1646.43,1242.29
3018,2021-03-18,BP2,Bureau of Prisons,85240.0,84200.0,0.0,2250.0,1646.43,1139.43
3019,2021-03-19,BP2,Bureau of Prisons,85240.0,86342.0,0.0,2142.0,1507.14,1078.14
3020,2021-03-20,BP2,Bureau of Prisons,86340.0,88006.0,1100.0,1664.0,1521.43,1046.14
3021,2021-03-21,BP2,Bureau of Prisons,86340.0,88862.0,0.0,856.0,1521.43,1168.43
3022,2021-03-22,BP2,Bureau of Prisons,86340.0,89052.0,0.0,190.0,1521.43,1195.57
3023,2021-03-23,BP2,Bureau of Prisons,95960.0,89232.0,9620.0,180.0,1531.43,1171.0
3024,2021-03-24,BP2,Bureau of Prisons,97960.0,90341.0,2000.0,1109.0,1817.14,1198.71
3025,2021-03-25,BP2,Bureau of Prisons,97960.0,95200.0,0.0,4859.0,1817.14,1571.43
3026,2021-03-26,BP2,Bureau of Prisons,97960.0,98916.0,0.0,3716.0,1817.14,1796.29
3027,2021-03-27,BP2,Bureau of Prisons,97960.0,101156.0,0.0,2240.0,1660.0,1878.57
3028,2021-03-28,BP2,Bureau of Prisons,97960.0,101784.0,0.0,628.0,1660.0,1846.0
